Generation: 0
-352.892,-154.856,-294.817,185.432,160.497,324.721;-67.1423,-229.637,213.08,-122.877,-257.721,108.203;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-329.9,318.89,290.44,60.4485,-347.394,147.072;
-352.892,-154.856,-294.817,185.432,160.497,324.721;-67.1423,-229.637,213.08,-122.877,-257.721,108.203;227.849,332.243,126.266,-112.674,-150.444,228.4;-329.9,318.89,290.44,60.4485,-347.394,147.072;
-122.556,-261.555,-338.652,-350.843,-223.668,-33.8188;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;203.505,88.9291,-178.852,57.8715,-53.2448,-166.416;-295.247,-218.652,-182.624,217.585,357.697,282.115;
52.8459,263.255,295.388,-138.735,-176.803,212.369;336.26,-102.012,37.8874,-174.957,354.16,318.139;-111.665,79.9159,-261.95,346.119,-68.2463,349.441;209.98,326.061,-262.286,104.787,134.343,126.92;
-122.556,-261.555,-338.652,-350.843,-223.668,-33.8188;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;-150,-130.367,291.217,-228.391,-310.246,295.979;
-66.0198,-235.351,-118.532,-331.982,189.385,328.279;-215.264,-173.269,-343.875,19.7228,83.5419,121.51;22.1366,-199.8,310.094,309.608,345.513,103.371;-150,-130.367,291.217,-228.391,-310.246,295.979;
-352.892,-154.856,-294.817,185.432,160.497,324.721;-87.2112,-302.587,301.169,236.518,260.592,-256.113;176.363,-278.992,-95.407,47.1729,-295.219,-138.672;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
-73.1647,238.472,-349.151,-69.8382,70.471,94.1988;-81.7674,-318.931,86.078,197.185,129.236,-190.485;176.812,-252.354,356.165,275.686,-132.241,33.0134;-189.94,-202.65,-212.629,349.587,106.418,-325.156;
288.716,96.1633,285.081,-77.3361,121.07,305.743;92.3996,95.2633,154.704,326.146,-195.198,-326.062;-299.943,-18.0533,306.275,354.899,-315.302,-304.674;165.469,199.47,-109.334,220.891,-157.498,-267.63;
-279.272,139.905,-31.1104,-226.122,102.226,266.08;-81.7674,-318.931,86.078,197.185,129.236,-190.485;302.718,230.995,-54.4556,-96.5364,131.942,-220.33;165.469,199.47,-109.334,220.891,-157.498,-267.63;
-307.919,-268.151,111.243,27.2155,38.6515,-320.135;44.161,-185.31,234.263,339.216,79.821,-16.736;-221.822,-316.458,-218.31,-30.3306,-276.99,268.548;-295.247,-218.652,-182.624,217.585,357.697,282.115;
-66.0198,-235.351,-118.532,-331.982,189.385,328.279;98.0315,-14.4388,223.51,-305.813,43.4274,-207.994;-76.7758,-141.6,2.39322,-40.3458,-22.8612,111.927;-92.3246,169.584,6.9631,27.5336,317.87,63.6209;
43.6514,-346.203,170.895,172.971,84.9066,109.059;92.3996,95.2633,154.704,326.146,-195.198,-326.062;-275.047,19.0305,138.869,249.943,39.707,-332.802;-189.94,-202.65,-212.629,349.587,106.418,-325.156;
43.6514,-346.203,170.895,172.971,84.9066,109.059;12.6796,-301.603,-211.845,274.736,-194.503,151.428;-6.49078,11.4467,-24.7561,335.313,7.71408,78.4616;-150,-130.367,291.217,-228.391,-310.246,295.979;
288.716,96.1633,285.081,-77.3361,121.07,305.743;226.865,344.419,-272.391,-174.599,-176.919,-341.937;-349.544,70.5057,-66.5858,-356.242,249.08,-345.04;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
237.977,46.2472,344.903,211.81,-298.627,-135.762;-187.528,-210.194,66.6224,352.126,-257.051,78.6329;227.849,332.243,126.266,-112.674,-150.444,228.4;-329.9,318.89,290.44,60.4485,-347.394,147.072;
-216.429,112.211,-127.627,308.967,-86.5819,-126.067;-67.1423,-229.637,213.08,-122.877,-257.721,108.203;176.812,-252.354,356.165,275.686,-132.241,33.0134;165.469,199.47,-109.334,220.891,-157.498,-267.63;
-73.1647,238.472,-349.151,-69.8382,70.471,94.1988;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;-76.7758,-141.6,2.39322,-40.3458,-22.8612,111.927;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
237.977,46.2472,344.903,211.81,-298.627,-135.762;-187.528,-210.194,66.6224,352.126,-257.051,78.6329;249.696,-79.222,341.784,-58.1188,-11.3337,143.111;-329.9,318.89,290.44,60.4485,-347.394,147.072;
237.977,46.2472,344.903,211.81,-298.627,-135.762;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
279.37,177.422,-305.989,-244.175,-347.109,60.5118;-22.2807,138.737,292.452,281.799,-129.073,26.1818;344.659,-354.456,-138.904,-245.896,-106.746,-325.941;209.98,326.061,-262.286,104.787,134.343,126.92;
237.977,46.2472,344.903,211.81,-298.627,-135.762;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;203.505,88.9291,-178.852,57.8715,-53.2448,-166.416;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
237.977,46.2472,344.903,211.81,-298.627,-135.762;-187.528,-210.194,66.6224,352.126,-257.051,78.6329;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-329.9,318.89,290.44,60.4485,-347.394,147.072;
-122.556,-261.555,-338.652,-350.843,-223.668,-33.8188;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;-111.665,79.9159,-261.95,346.119,-68.2463,349.441;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
43.6514,-346.203,170.895,172.971,84.9066,109.059;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;-150,-130.367,291.217,-228.391,-310.246,295.979;
50.881,325.398,272.793,-5.34018,162.08,337.702;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;-72.2466,27.5175,-330.283,261.299,-181.869,-257.5;
50.881,325.398,272.793,-5.34018,162.08,337.702;145.661,250.137,-335.886,118.863,147.464,260.163;-221.822,-316.458,-218.31,-30.3306,-276.99,268.548;-150,-130.367,291.217,-228.391,-310.246,295.979;
288.716,96.1633,285.081,-77.3361,121.07,305.743;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;176.363,-278.992,-95.407,47.1729,-295.219,-138.672;-182.13,-172.852,-275.737,116.191,340.543,-104.656;
-182.338,220.484,38.852,249.757,340.632,-304.616;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;302.718,230.995,-54.4556,-96.5364,131.942,-220.33;-189.94,-202.65,-212.629,349.587,106.418,-325.156;
-80.6915,-63.7593,-304.614,-353.212,301.994,248.277;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;176.363,-278.992,-95.407,47.1729,-295.219,-138.672;-250.851,19.001,68.2229,75.2035,228.397,-11.6578;
-66.0198,-235.351,-118.532,-331.982,189.385,328.279;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;22.1366,-199.8,310.094,309.608,345.513,103.371;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
-66.0198,-235.351,-118.532,-331.982,189.385,328.279;-297.215,181.456,-33.4172,-292.353,-207.398,-104.101;-76.7758,-141.6,2.39322,-40.3458,-22.8612,111.927;-92.3246,169.584,6.9631,27.5336,317.87,63.6209;
-66.0198,-235.351,-118.532,-331.982,189.385,328.279;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;-76.7758,-141.6,2.39322,-40.3458,-22.8612,111.927;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
-73.1647,238.472,-349.151,-69.8382,70.471,94.1988;-22.2807,138.737,292.452,281.799,-129.073,26.1818;-221.822,-316.458,-218.31,-30.3306,-276.99,268.548;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
50.881,325.398,272.793,-5.34018,162.08,337.702;145.661,250.137,-335.886,118.863,147.464,260.163;-6.49078,11.4467,-24.7561,335.313,7.71408,78.4616;-295.247,-218.652,-182.624,217.585,357.697,282.115;
50.881,325.398,272.793,-5.34018,162.08,337.702;226.865,344.419,-272.391,-174.599,-176.919,-341.937;176.812,-252.354,356.165,275.686,-132.241,33.0134;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
8.14108,-222.943,257.58,218.759,69.8068,-309.436;226.865,344.419,-272.391,-174.599,-176.919,-341.937;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;165.469,199.47,-109.334,220.891,-157.498,-267.63;
-73.1647,238.472,-349.151,-69.8382,70.471,94.1988;-215.264,-173.269,-343.875,19.7228,83.5419,121.51;-111.665,79.9159,-261.95,346.119,-68.2463,349.441;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
8.14108,-222.943,257.58,218.759,69.8068,-309.436;98.0315,-14.4388,223.51,-305.813,43.4274,-207.994;176.812,-252.354,356.165,275.686,-132.241,33.0134;209.98,326.061,-262.286,104.787,134.343,126.92;
329.518,-11.4283,226.653,174.619,242.857,92.0621;98.0315,-14.4388,223.51,-305.813,43.4274,-207.994;227.849,332.243,126.266,-112.674,-150.444,228.4;-329.9,318.89,290.44,60.4485,-347.394,147.072;
50.881,325.398,272.793,-5.34018,162.08,337.702;98.0315,-14.4388,223.51,-305.813,43.4274,-207.994;186.404,-16.4487,-293.227,-156.286,-152.931,-245.465;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
8.14108,-222.943,257.58,218.759,69.8068,-309.436;44.161,-185.31,234.263,339.216,79.821,-16.736;176.363,-278.992,-95.407,47.1729,-295.219,-138.672;-295.247,-218.652,-182.624,217.585,357.697,282.115;
8.14108,-222.943,257.58,218.759,69.8068,-309.436;44.161,-185.31,234.263,339.216,79.821,-16.736;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
-73.1647,238.472,-349.151,-69.8382,70.471,94.1988;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;-76.7758,-141.6,2.39322,-40.3458,-22.8612,111.927;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
-216.429,112.211,-127.627,308.967,-86.5819,-126.067;-86.2282,-169.627,-47.1153,234.841,108.428,-61.2152;176.812,-252.354,356.165,275.686,-132.241,33.0134;294.318,302.055,-159.498,247.382,279.104,-108.403;
Generation: 8
8.14108,-222.943,257.58,218.759,69.8068,-309.436;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;227.849,332.243,126.266,-112.674,-150.444,228.4;-329.9,318.89,290.44,60.4485,-347.394,147.072;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;227.849,332.243,126.266,-112.674,-150.444,228.4;-150,-130.367,291.217,-228.391,-310.246,295.979;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;165.469,199.47,-109.334,220.891,-157.498,-267.63;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;-150,-130.367,291.217,-228.391,-310.246,295.979;
8.14108,-222.943,257.58,218.759,69.8068,-309.436;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;176.812,-252.354,356.165,275.686,-132.241,33.0134;-92.3246,169.584,6.9631,27.5336,317.87,63.6209;
8.14108,-222.943,257.58,218.759,69.8068,-309.436;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;227.849,332.243,126.266,-112.674,-150.444,228.4;-150,-130.367,291.217,-228.391,-310.246,295.979;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;165.469,199.47,-109.334,220.891,-157.498,-267.63;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;209.98,326.061,-262.286,104.787,134.343,126.92;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;-7.65067,-239.139,92.9409,-251.369,69.2193,-314.471;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;176.812,-252.354,356.165,275.686,-132.241,33.0134;-150,-130.367,291.217,-228.391,-310.246,295.979;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;176.812,-252.354,356.165,275.686,-132.241,33.0134;209.98,326.061,-262.286,104.787,134.343,126.92;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;186.404,-16.4487,-293.227,-156.286,-152.931,-245.465;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-295.247,-218.652,-182.624,217.585,357.697,282.115;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-92.3246,169.584,6.9631,27.5336,317.87,63.6209;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;165.469,199.47,-109.334,220.891,-157.498,-267.63;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;-92.3246,169.584,6.9631,27.5336,317.87,63.6209;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;-92.3246,169.584,6.9631,27.5336,317.87,63.6209;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;-295.247,-218.652,-182.624,217.585,357.697,282.115;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;-92.3246,169.584,6.9631,27.5336,317.87,63.6209;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;-92.3246,169.584,6.9631,27.5336,317.87,63.6209;
50.881,325.398,272.793,-5.34018,162.08,337.702;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;-92.3246,169.584,6.9631,27.5336,317.87,63.6209;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-22.2807,138.737,292.452,281.799,-129.073,26.1818;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;209.98,326.061,-262.286,104.787,134.343,126.92;
8.14108,-222.943,257.58,218.759,69.8068,-309.436;-22.2807,138.737,292.452,281.799,-129.073,26.1818;227.849,332.243,126.266,-112.674,-150.444,228.4;-116.672,147.808,284.093,-16.9312,8.50693,161.156;
50.881,325.398,272.793,-5.34018,162.08,337.702;-22.2807,138.737,292.452,281.799,-129.073,26.1818;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-22.2807,138.737,292.452,281.799,-129.073,26.1818;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-80.2024,151.05,313.239,-101.051,333.291,-131.859;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-189.94,-202.65,-212.629,349.587,106.418,-325.156;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-22.2807,138.737,292.452,281.799,-129.073,26.1818;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-22.2807,138.737,292.452,281.799,-129.073,26.1818;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;-80.2024,151.05,313.239,-101.051,333.291,-131.859;
8.14108,-222.943,257.58,218.759,69.8068,-309.436;-215.264,-173.269,-343.875,19.7228,83.5419,121.51;-111.665,79.9159,-261.95,346.119,-68.2463,349.441;-295.247,-218.652,-182.624,217.585,357.697,282.115;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;-349.544,70.5057,-66.5858,-356.242,249.08,-345.04;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-22.2807,138.737,292.452,281.799,-129.073,26.1818;-221.822,-316.458,-218.31,-30.3306,-276.99,268.548;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
-307.919,-268.151,111.243,27.2155,38.6515,-320.135;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;176.812,-252.354,356.165,275.686,-132.241,33.0134;-150,-130.367,291.217,-228.391,-310.246,295.979;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-215.264,-173.269,-343.875,19.7228,83.5419,121.51;227.849,332.243,126.266,-112.674,-150.444,228.4;-150,-130.367,291.217,-228.391,-310.246,295.979;
-66.0198,-235.351,-118.532,-331.982,189.385,328.279;226.865,344.419,-272.391,-174.599,-176.919,-341.937;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
-80.6915,-63.7593,-304.614,-353.212,301.994,248.277;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;165.469,199.47,-109.334,220.891,-157.498,-267.63;
-279.272,139.905,-31.1104,-226.122,102.226,266.08;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;209.98,326.061,-262.286,104.787,134.343,126.92;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-81.7674,-318.931,86.078,197.185,129.236,-190.485;176.812,-252.354,356.165,275.686,-132.241,33.0134;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
8.14108,-222.943,257.58,218.759,69.8068,-309.436;-87.2112,-302.587,301.169,236.518,260.592,-256.113;227.849,332.243,126.266,-112.674,-150.444,228.4;-116.672,147.808,284.093,-16.9312,8.50693,161.156;
50.881,325.398,272.793,-5.34018,162.08,337.702;-87.2112,-302.587,301.169,236.518,260.592,-256.113;176.812,-252.354,356.165,275.686,-132.241,33.0134;165.469,199.47,-109.334,220.891,-157.498,-267.63;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-87.2112,-302.587,301.169,236.518,260.592,-256.113;176.812,-252.354,356.165,275.686,-132.241,33.0134;-150,-130.367,291.217,-228.391,-310.246,295.979;
8.14108,-222.943,257.58,218.759,69.8068,-309.436;-280.043,-130.898,248.503,-169.263,112.458,-198.815;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;165.469,199.47,-109.334,220.891,-157.498,-267.63;
-352.892,-154.856,-294.817,185.432,160.497,324.721;98.0315,-14.4388,223.51,-305.813,43.4274,-207.994;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;-116.672,147.808,284.093,-16.9312,8.50693,161.156;
-352.892,-154.856,-294.817,185.432,160.497,324.721;98.0315,-14.4388,223.51,-305.813,43.4274,-207.994;176.812,-252.354,356.165,275.686,-132.241,33.0134;-116.672,147.808,284.093,-16.9312,8.50693,161.156;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-81.7674,-318.931,86.078,197.185,129.236,-190.485;176.363,-278.992,-95.407,47.1729,-295.219,-138.672;-295.247,-218.652,-182.624,217.585,357.697,282.115;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-81.7674,-318.931,86.078,197.185,129.236,-190.485;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-81.7674,-318.931,86.078,197.185,129.236,-190.485;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-295.247,-218.652,-182.624,217.585,357.697,282.115;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-81.7674,-318.931,86.078,197.185,129.236,-190.485;176.363,-278.992,-95.407,47.1729,-295.219,-138.672;-295.247,-218.652,-182.624,217.585,357.697,282.115;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-87.2112,-302.587,301.169,236.518,260.592,-256.113;314.818,-203.753,-2.03879,-19.9286,189.135,-78.4452;165.469,199.47,-109.334,220.891,-157.498,-267.63;
-279.272,139.905,-31.1104,-226.122,102.226,266.08;336.26,-102.012,37.8874,-174.957,354.16,318.139;302.718,230.995,-54.4556,-96.5364,131.942,-220.33;165.469,199.47,-109.334,220.891,-157.498,-267.63;
43.6514,-346.203,170.895,172.971,84.9066,109.059;-22.2807,138.737,292.452,281.799,-129.073,26.1818;-221.822,-316.458,-218.31,-30.3306,-276.99,268.548;-80.2024,151.05,313.239,-101.051,333.291,-131.859;
-73.1647,238.472,-349.151,-69.8382,70.471,94.1988;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;22.1366,-199.8,310.094,309.608,345.513,103.371;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
-66.0198,-235.351,-118.532,-331.982,189.385,328.279;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;22.1366,-199.8,310.094,309.608,345.513,103.371;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
-80.6915,-63.7593,-304.614,-353.212,301.994,248.277;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;314.818,-203.753,-2.03879,-19.9286,189.135,-78.4452;165.469,199.47,-109.334,220.891,-157.498,-267.63;
-80.6915,-63.7593,-304.614,-353.212,301.994,248.277;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;-92.3246,169.584,6.9631,27.5336,317.87,63.6209;
-73.1647,238.472,-349.151,-69.8382,70.471,94.1988;-22.2807,138.737,292.452,281.799,-129.073,26.1818;198.744,-342.833,-337.552,-355.588,292.807,-87.9482;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
-66.0198,-235.351,-118.532,-331.982,189.385,328.279;-22.2807,138.737,292.452,281.799,-129.073,26.1818;22.1366,-199.8,310.094,309.608,345.513,103.371;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
-73.1647,238.472,-349.151,-69.8382,70.471,94.1988;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;176.812,-252.354,356.165,275.686,-132.241,33.0134;209.98,326.061,-262.286,104.787,134.343,126.92;
-80.6915,-63.7593,-304.614,-353.212,301.994,248.277;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;165.469,199.47,-109.334,220.891,-157.498,-267.63;
-80.6915,-63.7593,-304.614,-353.212,301.994,248.277;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;165.469,199.47,-109.334,220.891,-157.498,-267.63;
-80.6915,-63.7593,-304.614,-353.212,301.994,248.277;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;165.469,199.47,-109.334,220.891,-157.498,-267.63;
-80.6915,-63.7593,-304.614,-353.212,301.994,248.277;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;176.363,-278.992,-95.407,47.1729,-295.219,-138.672;-250.851,19.001,68.2229,75.2035,228.397,-11.6578;
-80.6915,-63.7593,-304.614,-353.212,301.994,248.277;-221.642,256.339,-71.5037,-119.447,-155.92,-197.792;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
-66.0198,-235.351,-118.532,-331.982,189.385,328.279;-22.2807,138.737,292.452,281.799,-129.073,26.1818;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-80.2024,151.05,313.239,-101.051,333.291,-131.859;
-352.892,-154.856,-294.817,185.432,160.497,324.721;-67.1423,-229.637,213.08,-122.877,-257.721,108.203;176.812,-252.354,356.165,275.686,-132.241,33.0134;-329.9,318.89,290.44,60.4485,-347.394,147.072;
-122.556,-261.555,-338.652,-350.843,-223.668,-33.8188;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;344.659,-354.456,-138.904,-245.896,-106.746,-325.941;209.98,326.061,-262.286,104.787,134.343,126.92;
52.8459,263.255,295.388,-138.735,-176.803,212.369;336.26,-102.012,37.8874,-174.957,354.16,318.139;-111.665,79.9159,-261.95,346.119,-68.2463,349.441;209.98,326.061,-262.286,104.787,134.343,126.92;
52.8459,263.255,295.388,-138.735,-176.803,212.369;336.26,-102.012,37.8874,-174.957,354.16,318.139;-111.665,79.9159,-261.95,346.119,-68.2463,349.441;209.98,326.061,-262.286,104.787,134.343,126.92;
52.8459,263.255,295.388,-138.735,-176.803,212.369;336.26,-102.012,37.8874,-174.957,354.16,318.139;-111.665,79.9159,-261.95,346.119,-68.2463,349.441;-81.5545,-92.168,14.091,8.81445,-297.967,309.435;
-216.429,112.211,-127.627,308.967,-86.5819,-126.067;44.161,-185.31,234.263,339.216,79.821,-16.736;176.812,-252.354,356.165,275.686,-132.241,33.0134;-295.247,-218.652,-182.624,217.585,357.697,282.115;
288.716,96.1633,285.081,-77.3361,121.07,305.743;-87.2112,-302.587,301.169,236.518,260.592,-256.113;176.363,-278.992,-95.407,47.1729,-295.219,-138.672;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
-182.338,220.484,38.852,249.757,340.632,-304.616;-87.2112,-302.587,301.169,236.518,260.592,-256.113;176.812,-252.354,356.165,275.686,-132.241,33.0134;-287.117,13.5529,-237.421,-342.577,46.9961,249.38;
-66.0198,-235.351,-118.532,-331.982,189.385,328.279;-215.264,-173.269,-343.875,19.7228,83.5419,121.51;22.1366,-199.8,310.094,309.608,345.513,103.371;-150,-130.367,291.217,-228.391,-310.246,295.979;
-80.6915,-63.7593,-304.614,-353.212,301.994,248.277;-81.7674,-318.931,86.078,197.185,129.236,-190.485;132.989,-63.5268,-214.623,5.82602,-50.372,-95.7559;-295.247,-218.652,-182.624,217.585,357.697,282.115;
-73.1647,238.472,-349.151,-69.8382,70.471,94.1988;-81.7674,-318.931,86.078,197.185,129.236,-190.485;280.49,-256.47,48.3732,50.476,-4.72076,-112.158;209.98,326.061,-262.286,104.787,134.343,126.92;
50.881,325.398,272.793,-5.34018,162.08,337.702;113.369,-256.095,165.919,-14.1231,-104.47,-182.833;-221.822,-316.458,-218.31,-30.3306,-276.99,268.548;-150,-130.367,291.217,-228.391,-310.246,295.979;
