Generation: 0
273,-334,-152,92,274,-359-143,326,-125,-273,-342,341-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
273,-334,-152,92,274,-359-282,299,-55,-46,198,-53-183,182,-304,257,-174,-223355,359,-295,-7,33,-163
217,-170,209,-275,100,10-2,-198,1,195,-54,115-183,182,-304,257,-174,-223-181,77,101,274,185,326
133,-31,202,273,332,344-271,137,49,-359,-153,42190,-126,-344,272,-129,37355,359,-295,-7,33,-163
133,-31,202,273,332,344-231,-197,298,123,-7,297190,-126,-344,272,-129,37-138,-85,339,71,357,-235
168,77,166,-4,289,346-271,137,49,-359,-153,4236,290,170,335,126,-344-37,-190,-138,-187,-184,-306
26,202,76,-75,359,122-130,-348,-136,325,314,-161190,-126,-344,272,-129,37193,157,222,-297,-156,-314
175,-352,343,-237,127,-216-282,299,-55,-46,198,-5322,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216-282,299,-55,-46,198,-5322,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-102,215,-208,-206,189,-98294,199,39,196,-237,304-138,-85,339,71,357,-235
26,202,76,-75,359,122-282,299,-55,-46,198,-53190,-126,-344,272,-129,37-181,77,101,274,185,326
133,-31,202,273,332,344-102,215,-208,-206,189,-98190,-126,-344,272,-129,37193,157,222,-297,-156,-314
168,77,166,-4,289,346-282,299,-55,-46,198,-53190,-126,-344,272,-129,37193,157,222,-297,-156,-314
168,77,166,-4,289,346-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117355,359,-295,-7,33,-163
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-181,77,101,274,185,326
133,-31,202,273,332,344-285,-48,-158,-232,162,-99190,-126,-344,272,-129,37355,359,-295,-7,33,-163
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53196,-163,250,20,103,-117-181,77,101,274,185,326
-159,0,-202,-282,72,5198,-222,14,-176,-250,69224,250,-95,-292,-148,-153-16,-92,-250,321,-6,-358
-159,0,-202,-282,72,5198,-222,14,-176,-250,69224,250,-95,-292,-148,-153-181,77,101,274,185,326
26,202,76,-75,359,122-77,-84,-82,-151,329,23422,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216-282,299,-55,-46,198,-5322,225,-338,206,193,-56161,-226,125,89,-227,154
133,-31,202,273,332,344-282,299,-55,-46,198,-5332,306,-338,-305,244,-346-37,-190,-138,-187,-184,-306
133,-31,202,273,332,344-285,-48,-158,-232,162,-9922,225,-338,206,193,-5699,316,230,-298,326,19
168,77,166,-4,289,346-285,-48,-158,-232,162,-99316,40,-325,201,260,30899,316,230,-298,326,19
87,105,-212,-254,219,170-282,299,-55,-46,198,-53-27,105,10,-189,302,-68-181,77,101,274,185,326
-159,0,-202,-282,72,5198,-222,14,-176,-250,69294,199,39,196,-237,304-138,-85,339,71,357,-235
-159,0,-202,-282,72,5198,-222,14,-176,-250,69224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-282,299,-55,-46,198,-53190,-126,-344,272,-129,37-138,-85,339,71,357,-235
273,-334,-152,92,274,-359-233,63,-37,306,183,-92224,250,-95,-292,-148,-153-138,-85,339,71,357,-235
-5,73,-204,-263,23,-242161,135,296,-196,-333,-16736,290,170,335,126,-344-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-282,299,-55,-46,198,-5322,225,-338,206,193,-56-181,77,101,274,185,326
87,105,-212,-254,219,170-285,-48,-158,-232,162,-99316,40,-325,201,260,30899,316,230,-298,326,19
87,105,-212,-254,219,170-130,-348,-136,325,314,-16122,225,-338,206,193,-56-138,-85,339,71,357,-235
87,105,-212,-254,219,170-77,-84,-82,-151,329,234196,-163,250,20,103,-117-16,-92,-250,321,-6,-358
26,202,76,-75,359,122-233,113,-173,218,-320,-29822,225,-338,206,193,-56-181,77,101,274,185,326
168,77,166,-4,289,346-259,-129,-171,235,-242,125-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
-102,-259,225,35,234,158-271,137,49,-359,-153,42190,-126,-344,272,-129,37-138,-85,339,71,357,-235
-184,80,269,-75,43,-62-271,137,49,-359,-153,42294,199,39,196,-237,304193,157,222,-297,-156,-314
-5,73,-204,-263,23,-242-259,-129,-171,235,-242,12522,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
-64,0,-223,-297,121,269-2,-198,1,195,-54,115262,-312,-226,-166,234,256-16,-92,-250,321,-6,-358
-5,73,-204,-263,23,-242-95,36,-298,14,-227,-246294,199,39,196,-237,304-181,77,101,274,185,326
-201,45,-8,68,90,-198-143,326,-125,-273,-342,341224,250,-95,-292,-148,-153-181,77,101,274,185,326
-11,88,-144,-74,7,172-2,-198,1,195,-54,115190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
-11,88,-144,-74,7,172-2,-198,1,195,-54,115190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
-11,88,-144,-74,7,172-2,-198,1,195,-54,115190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
-64,0,-223,-297,121,269-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-181,77,101,274,185,326
-64,0,-223,-297,121,269-233,63,-37,306,183,-92247,47,228,-27,-146,45-138,-85,339,71,357,-235
-5,73,-204,-263,23,-242-233,63,-37,306,183,-92294,199,39,196,-237,304-138,-85,339,71,357,-235
175,-352,343,-237,127,-216172,-158,-350,278,-143,-136-183,182,-304,257,-174,-223355,359,-295,-7,33,-163
133,-31,202,273,332,344198,-222,14,-176,-250,69-223,253,-267,55,332,-20355,359,-295,-7,33,-163
-154,-323,12,121,-327,224-233,113,-173,218,-320,-29832,306,-338,-305,244,-346-16,-92,-250,321,-6,-358
-250,-359,-9,-11,-32,242-143,326,-125,-273,-342,34120,275,24,-125,165,343-16,-92,-250,321,-6,-358
-102,-259,225,35,234,158198,-222,14,-176,-250,69-227,-157,-65,213,-29,-98-181,77,101,274,185,326
-73,-148,-158,-16,-289,67-271,137,49,-359,-153,42294,199,39,196,-237,304355,359,-295,-7,33,-163
328,240,225,-90,-134,113198,-222,14,-176,-250,69-227,-157,-65,213,-29,-98161,-226,125,89,-227,154
-5,73,-204,-263,23,-242172,-158,-350,278,-143,-136-183,182,-304,257,-174,-223-37,-190,-138,-187,-184,-306
-154,-323,12,121,-327,224-282,299,-55,-46,198,-53190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
328,240,225,-90,-134,113-143,326,-125,-273,-342,34122,225,-338,206,193,-56-16,-92,-250,321,-6,-358
-154,-323,12,121,-327,224-282,299,-55,-46,198,-5332,306,-338,-305,244,-346-16,-92,-250,321,-6,-358
328,240,225,-90,-134,113-282,299,-55,-46,198,-53294,199,39,196,-237,304-37,-190,-138,-187,-184,-306
-184,80,269,-75,43,-62-271,137,49,-359,-153,42-183,182,-304,257,-174,-223-138,-85,339,71,357,-235
-64,0,-223,-297,121,269-271,137,49,-359,-153,42336,-97,-354,255,-272,-263355,359,-295,-7,33,-163
-64,0,-223,-297,121,269-271,137,49,-359,-153,42-183,182,-304,257,-174,-223-138,-85,339,71,357,-235
175,-352,343,-237,127,-216172,-158,-350,278,-143,-13684,-137,-57,225,-317,-117161,-226,125,89,-227,154
-11,88,-144,-74,7,172-285,-48,-158,-232,162,-99-183,182,-304,257,-174,-223355,359,-295,-7,33,-163
26,-11,-61,228,59,207198,-222,14,-176,-250,6936,290,170,335,126,-344-181,77,101,274,185,326
-250,-359,-9,-11,-32,242-231,-197,298,123,-7,297190,-126,-344,272,-129,37355,359,-295,-7,33,-163
-154,-323,12,121,-327,224-282,299,-55,-46,198,-53-183,182,-304,257,-174,-223-181,77,101,274,185,326
Generation: 8
87,105,-212,-254,219,170-2,-198,1,195,-54,115190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-271,137,49,-359,-153,42199,-216,-272,-165,-150,-3799,316,230,-298,326,19
87,105,-212,-254,219,170-271,137,49,-359,-153,42224,250,-95,-292,-148,-153-181,77,101,274,185,326
26,202,76,-75,359,122-143,326,-125,-273,-342,341190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
133,-31,202,273,332,344-259,-129,-171,235,-242,125190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-233,113,-173,218,-320,-298190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
133,-31,202,273,332,344-233,113,-173,218,-320,-29884,-137,-57,225,-317,-117249,-340,357,165,-352,354
87,105,-212,-254,219,170-271,137,49,-359,-153,42196,-163,250,20,103,-117-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-2,-198,1,195,-54,115262,-312,-226,-166,234,256-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-271,137,49,-359,-153,4222,225,-338,206,193,-56-138,-85,339,71,357,-235
87,105,-212,-254,219,170-271,137,49,-359,-153,4222,225,-338,206,193,-56-138,-85,339,71,357,-235
168,77,166,-4,289,346-356,-44,-287,-203,-178,-350196,-163,250,20,103,-117-37,-190,-138,-187,-184,-306
26,202,76,-75,359,122-143,326,-125,-273,-342,34122,225,-338,206,193,-56193,157,222,-297,-156,-314
168,77,166,-4,289,346-143,326,-125,-273,-342,34122,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216-259,-129,-171,235,-242,12522,225,-338,206,193,-56-16,-92,-250,321,-6,-358
168,77,166,-4,289,346-143,326,-125,-273,-342,34122,225,-338,206,193,-56-16,-92,-250,321,-6,-358
26,202,76,-75,359,122-233,113,-173,218,-320,-29822,225,-338,206,193,-56-181,77,101,274,185,326
26,202,76,-75,359,122-231,-197,298,123,-7,297247,47,228,-27,-146,45-138,-85,339,71,357,-235
273,-334,-152,92,274,-359-2,-198,1,195,-54,115-183,182,-304,257,-174,-223-16,-92,-250,321,-6,-358
273,-334,-152,92,274,-359-143,326,-125,-273,-342,341224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-34,-54,-88,-288,103,197
87,105,-212,-254,219,170-231,-197,298,123,-7,297294,199,39,196,-237,304-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-95,36,-298,14,-227,-246294,199,39,196,-237,304-138,-85,339,71,357,-235
168,77,166,-4,289,346-271,137,49,-359,-153,42190,-126,-344,272,-129,37355,359,-295,-7,33,-163
168,77,166,-4,289,346-271,137,49,-359,-153,42199,-216,-272,-165,-150,-37-138,-85,339,71,357,-235
217,-170,209,-275,100,10-271,137,49,-359,-153,42190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-231,-197,298,123,-7,297190,-126,-344,272,-129,3799,316,230,-298,326,19
175,-352,343,-237,127,-216-271,137,49,-359,-153,42224,250,-95,-292,-148,-153-16,-92,-250,321,-6,-358
175,-352,343,-237,127,-216-271,137,49,-359,-153,42196,-163,250,20,103,-117-181,77,101,274,185,326
175,-352,343,-237,127,-216-231,-197,298,123,-7,297196,-163,250,20,103,-117-181,77,101,274,185,326
87,105,-212,-254,219,170-95,36,-298,14,-227,-24622,225,-338,206,193,-56-34,-54,-88,-288,103,197
87,105,-212,-254,219,170-233,113,-173,218,-320,-29822,225,-338,206,193,-56-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-143,326,-125,-273,-342,34136,290,170,335,126,-344-138,-85,339,71,357,-235
273,-334,-152,92,274,-359-233,113,-173,218,-320,-29822,225,-338,206,193,-56355,359,-295,-7,33,-163
175,-352,343,-237,127,-216-271,137,49,-359,-153,42316,40,-325,201,260,308355,359,-295,-7,33,-163
168,77,166,-4,289,346-271,137,49,-359,-153,4222,225,-338,206,193,-56355,359,-295,-7,33,-163
168,77,166,-4,289,346-271,137,49,-359,-153,4222,225,-338,206,193,-56355,359,-295,-7,33,-163
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53-227,-157,-65,213,-29,-98-181,77,101,274,185,326
217,-170,209,-275,100,10-143,326,-125,-273,-342,341-27,105,10,-189,302,-68-181,77,101,274,185,326
87,105,-212,-254,219,170-143,326,-125,-273,-342,341-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
87,105,-212,-254,219,170-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-34,-54,-88,-288,103,197
175,-352,343,-237,127,-216-271,137,49,-359,-153,42-183,182,-304,257,-174,-223355,359,-295,-7,33,-163
133,-31,202,273,332,344-2,-198,1,195,-54,115-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
217,-170,209,-275,100,10-2,-198,1,195,-54,115-183,182,-304,257,-174,-223-37,-190,-138,-187,-184,-306
133,-31,202,273,332,344-271,137,49,-359,-153,42-183,182,-304,257,-174,-223355,359,-295,-7,33,-163
26,202,76,-75,359,122-271,137,49,-359,-153,42294,199,39,196,-237,304-16,-92,-250,321,-6,-358
175,-352,343,-237,127,-216-102,215,-208,-206,189,-98224,250,-95,-292,-148,-153-181,77,101,274,185,326
168,77,166,-4,289,346-285,-48,-158,-232,162,-99294,199,39,196,-237,304-16,-92,-250,321,-6,-358
133,-31,202,273,332,344-285,-48,-158,-232,162,-9922,225,-338,206,193,-5699,316,230,-298,326,19
168,77,166,-4,289,346-102,215,-208,-206,189,-98294,199,39,196,-237,304-16,-92,-250,321,-6,-358
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-181,77,101,274,185,326
133,-31,202,273,332,344-285,-48,-158,-232,162,-99190,-126,-344,272,-129,37355,359,-295,-7,33,-163
133,-31,202,273,332,344-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216-282,299,-55,-46,198,-5384,-137,-57,225,-317,-117161,-226,125,89,-227,154
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53190,-126,-344,272,-129,37161,-226,125,89,-227,154
26,202,76,-75,359,122-282,299,-55,-46,198,-53190,-126,-344,272,-129,37-181,77,101,274,185,326
133,-31,202,273,332,344-282,299,-55,-46,198,-53190,-126,-344,272,-129,37193,157,222,-297,-156,-314
168,77,166,-4,289,346-102,215,-208,-206,189,-98199,-216,-272,-165,-150,-37-138,-85,339,71,357,-235
133,-31,202,273,332,344-77,-84,-82,-151,329,234190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
168,77,166,-4,289,346-285,-48,-158,-232,162,-99190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
133,-31,202,273,332,344-282,299,-55,-46,198,-53190,-126,-344,272,-129,37-181,77,101,274,185,326
175,-352,343,-237,127,-216-282,299,-55,-46,198,-53196,-163,250,20,103,-117-181,77,101,274,185,326
-159,0,-202,-282,72,5198,-222,14,-176,-250,69190,-126,-344,272,-129,37355,359,-295,-7,33,-163
133,-31,202,273,332,344-285,-48,-158,-232,162,-99262,-312,-226,-166,234,256355,359,-295,-7,33,-163
133,-31,202,273,332,344-285,-48,-158,-232,162,-9922,225,-338,206,193,-5699,316,230,-298,326,19
168,77,166,-4,289,346-282,299,-55,-46,198,-5322,225,-338,206,193,-56355,359,-295,-7,33,-163
26,202,76,-75,359,122-77,-84,-82,-151,329,23422,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
-159,0,-202,-282,72,5198,-222,14,-176,-250,69190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
26,-11,-61,228,59,207-282,299,-55,-46,198,-53196,-163,250,20,103,-117-181,77,101,274,185,326
87,105,-212,-254,219,170-102,215,-208,-206,189,-98190,-126,-344,272,-129,37-138,-85,339,71,357,-235
-5,73,-204,-263,23,-242161,135,296,-196,-333,-167196,-163,250,20,103,-117-16,-92,-250,321,-6,-358
133,-31,202,273,332,344-285,-48,-158,-232,162,-99196,-163,250,20,103,-11799,316,230,-298,326,19
87,105,-212,-254,219,170-282,299,-55,-46,198,-53294,199,39,196,-237,304-16,-92,-250,321,-6,-358
-5,73,-204,-263,23,-242-259,-129,-171,235,-242,125196,-163,250,20,103,-117355,359,-295,-7,33,-163
-184,80,269,-75,43,-62-271,137,49,-359,-153,42294,199,39,196,-237,304249,-340,357,165,-352,354
-11,88,-144,-74,7,172-231,-197,298,123,-7,297196,-163,250,20,103,-117-16,-92,-250,321,-6,-358
-5,73,-204,-263,23,-242-95,36,-298,14,-227,-246294,199,39,196,-237,304-138,-85,339,71,357,-235
-5,73,-204,-263,23,-242-259,-129,-171,235,-242,125294,199,39,196,-237,304298,337,-36,-184,-167,-6
-5,73,-204,-263,23,-242-95,36,-298,14,-227,-246294,199,39,196,-237,304-181,77,101,274,185,326
-11,88,-144,-74,7,172-143,326,-125,-273,-342,341190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
-159,0,-202,-282,72,5-143,326,-125,-273,-342,341224,250,-95,-292,-148,-153-16,-92,-250,321,-6,-358
-11,88,-144,-74,7,172-2,-198,1,195,-54,115294,199,39,196,-237,304-37,-190,-138,-187,-184,-306
-5,73,-204,-263,23,-242-233,63,-37,306,183,-92190,-126,-344,272,-129,37-181,77,101,274,185,326
-5,73,-204,-263,23,-242-233,63,-37,306,183,-92190,-126,-344,272,-129,37-138,-85,339,71,357,-235
-64,0,-223,-297,121,269-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-181,77,101,274,185,326
-64,0,-223,-297,121,269-233,63,-37,306,183,-92247,47,228,-27,-146,45-138,-85,339,71,357,-235
-11,88,-144,-74,7,172-282,299,-55,-46,198,-53196,-163,250,20,103,-117-37,-190,-138,-187,-184,-306
-11,88,-144,-74,7,172-285,-48,-158,-232,162,-9922,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216172,-158,-350,278,-143,-136-227,-157,-65,213,-29,-98161,-226,125,89,-227,154
133,-31,202,273,332,344198,-222,14,-176,-250,69-223,253,-267,55,332,-20355,359,-295,-7,33,-163
-11,88,-144,-74,7,172172,-158,-350,278,-143,-136-183,182,-304,257,-174,-223355,359,-295,-7,33,-163
273,-334,-152,92,274,-359-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-181,77,101,274,185,326
-154,-323,12,121,-327,224-282,299,-55,-46,198,-53190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
-154,-323,12,121,-327,224-282,299,-55,-46,198,-5332,306,-338,-305,244,-346-181,77,101,274,185,326
328,240,225,-90,-134,113-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-181,77,101,274,185,326
175,-352,343,-237,127,-216172,-158,-350,278,-143,-136199,-216,-272,-165,-150,-37161,-226,125,89,-227,154
-64,0,-223,-297,121,269-233,63,-37,306,183,-92-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
-5,73,-204,-263,23,-242-282,299,-55,-46,198,-5336,290,170,335,126,-344-37,-190,-138,-187,-184,-306
-159,0,-202,-282,72,5-143,326,-125,-273,-342,341-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
Generation: 9
273,-334,-152,92,274,-359-231,-197,298,123,-7,297294,199,39,196,-237,304-16,-92,-250,321,-6,-358
273,-334,-152,92,274,-359-271,137,49,-359,-153,42224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
217,-170,209,-275,100,10-259,-129,-171,235,-242,125190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-34,-54,-88,-288,103,197
26,202,76,-75,359,122-233,113,-173,218,-320,-298190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-271,137,49,-359,-153,4236,290,170,335,126,-344-138,-85,339,71,357,-235
87,105,-212,-254,219,170-271,137,49,-359,-153,42294,199,39,196,-237,304-34,-54,-88,-288,103,197
87,105,-212,-254,219,170-271,137,49,-359,-153,42196,-163,250,20,103,-117355,359,-295,-7,33,-163
168,77,166,-4,289,346-233,113,-173,218,-320,-298196,-163,250,20,103,-117-37,-190,-138,-187,-184,-306
133,-31,202,273,332,344-143,326,-125,-273,-342,34136,290,170,335,126,-34499,316,230,-298,326,19
133,-31,202,273,332,344-356,-44,-287,-203,-178,-350196,-163,250,20,103,-117355,359,-295,-7,33,-163
133,-31,202,273,332,344-259,-129,-171,235,-242,125196,-163,250,20,103,-117-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-356,-44,-287,-203,-178,-350196,-163,250,20,103,-11799,316,230,-298,326,19
26,202,76,-75,359,122-231,-197,298,123,-7,297294,199,39,196,-237,304-138,-85,339,71,357,-235
168,77,166,-4,289,346-271,137,49,-359,-153,42294,199,39,196,-237,304-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-271,137,49,-359,-153,42-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
273,-334,-152,92,274,-359-143,326,-125,-273,-342,341224,250,-95,-292,-148,-153-181,77,101,274,185,326
273,-334,-152,92,274,-359-143,326,-125,-273,-342,34184,-137,-57,225,-317,-117249,-340,357,165,-352,354
87,105,-212,-254,219,170-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-138,-85,339,71,357,-235
87,105,-212,-254,219,170-95,36,-298,14,-227,-24684,-137,-57,225,-317,-117-138,-85,339,71,357,-235
87,105,-212,-254,219,170-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-34,-54,-88,-288,103,197
87,105,-212,-254,219,170-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-34,-54,-88,-288,103,197
87,105,-212,-254,219,170-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-34,-54,-88,-288,103,197
87,105,-212,-254,219,170-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-34,-54,-88,-288,103,197
87,105,-212,-254,219,170-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
273,-334,-152,92,274,-359-143,326,-125,-273,-342,341224,250,-95,-292,-148,-153355,359,-295,-7,33,-163
87,105,-212,-254,219,170-95,36,-298,14,-227,-24684,-137,-57,225,-317,-117-34,-54,-88,-288,103,197
87,105,-212,-254,219,170-95,36,-298,14,-227,-246294,199,39,196,-237,304-138,-85,339,71,357,-235
87,105,-212,-254,219,170-95,36,-298,14,-227,-246294,199,39,196,-237,304298,337,-36,-184,-167,-6
87,105,-212,-254,219,170-259,-129,-171,235,-242,125294,199,39,196,-237,304298,337,-36,-184,-167,-6
217,-170,209,-275,100,10-231,-197,298,123,-7,297190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216-271,137,49,-359,-153,42224,250,-95,-292,-148,-153-16,-92,-250,321,-6,-358
168,77,166,-4,289,346-2,-198,1,195,-54,115190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
133,-31,202,273,332,344-271,137,49,-359,-153,42190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216-231,-197,298,123,-7,297196,-163,250,20,103,-117-181,77,101,274,185,326
168,77,166,-4,289,346-231,-197,298,123,-7,297196,-163,250,20,103,-11799,316,230,-298,326,19
168,77,166,-4,289,346-356,-44,-287,-203,-178,-350196,-163,250,20,103,-117355,359,-295,-7,33,-163
87,105,-212,-254,219,170-233,113,-173,218,-320,-29822,225,-338,206,193,-56-16,-92,-250,321,-6,-358
273,-334,-152,92,274,-359-95,36,-298,14,-227,-24622,225,-338,206,193,-56-138,-85,339,71,357,-235
273,-334,-152,92,274,-359-95,36,-298,14,-227,-24622,225,-338,206,193,-56-138,-85,339,71,357,-235
87,105,-212,-254,219,170-233,113,-173,218,-320,-29822,225,-338,206,193,-56-138,-85,339,71,357,-235
175,-352,343,-237,127,-216-143,326,-125,-273,-342,341224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
175,-352,343,-237,127,-216-356,-44,-287,-203,-178,-350-227,-157,-65,213,-29,-98-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-143,326,-125,-273,-342,34136,290,170,335,126,-344355,359,-295,-7,33,-163
273,-334,-152,92,274,-359-233,113,-173,218,-320,-298196,-163,250,20,103,-117-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-271,137,49,-359,-153,4222,225,-338,206,193,-5699,316,230,-298,326,19
175,-352,343,-237,127,-216-271,137,49,-359,-153,4222,225,-338,206,193,-56-181,77,101,274,185,326
133,-31,202,273,332,344-271,137,49,-359,-153,4222,225,-338,206,193,-5699,316,230,-298,326,19
175,-352,343,-237,127,-216-271,137,49,-359,-153,4222,225,-338,206,193,-56355,359,-295,-7,33,-163
168,77,166,-4,289,346-271,137,49,-359,-153,4222,225,-338,206,193,-56-181,77,101,274,185,326
87,105,-212,-254,219,170-143,326,-125,-273,-342,341224,250,-95,-292,-148,-153-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-282,299,-55,-46,198,-53-227,-157,-65,213,-29,-98-181,77,101,274,185,326
168,77,166,-4,289,346-271,137,49,-359,-153,42-227,-157,-65,213,-29,-98161,-226,125,89,-227,154
133,-31,202,273,332,344-271,137,49,-359,-153,42-183,182,-304,257,-174,-223-37,-190,-138,-187,-184,-306
133,-31,202,273,332,344-271,137,49,-359,-153,42-183,182,-304,257,-174,-223298,337,-36,-184,-167,-6
133,-31,202,273,332,344-77,-84,-82,-151,329,234224,250,-95,-292,-148,-153-181,77,101,274,185,326
133,-31,202,273,332,344-77,-84,-82,-151,329,234190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-102,215,-208,-206,189,-98294,199,39,196,-237,30499,316,230,-298,326,19
133,-31,202,273,332,344-102,215,-208,-206,189,-98294,199,39,196,-237,304-37,-190,-138,-187,-184,-306
133,-31,202,273,332,344-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117-37,-190,-138,-187,-184,-306
133,-31,202,273,332,344-285,-48,-158,-232,162,-9984,-137,-57,225,-317,-117-37,-190,-138,-187,-184,-306
133,-31,202,273,332,344-282,299,-55,-46,198,-5384,-137,-57,225,-317,-117-181,77,101,274,185,326
133,-31,202,273,332,344-282,299,-55,-46,198,-53190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
133,-31,202,273,332,344-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117355,359,-295,-7,33,-163
133,-31,202,273,332,344-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-102,215,-208,-206,189,-98190,-126,-344,272,-129,37355,359,-295,-7,33,-163
133,-31,202,273,332,344-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117298,337,-36,-184,-167,-6
133,-31,202,273,332,344-77,-84,-82,-151,329,23484,-137,-57,225,-317,-117-37,-190,-138,-187,-184,-306
-11,88,-144,-74,7,172172,-158,-350,278,-143,-136294,199,39,196,-237,304355,359,-295,-7,33,-163
133,-31,202,273,332,344-282,299,-55,-46,198,-5332,306,-338,-305,244,-346249,-340,357,165,-352,354
133,-31,202,273,332,344-285,-48,-158,-232,162,-9922,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
168,77,166,-4,289,346-282,299,-55,-46,198,-5322,225,-338,206,193,-56-181,77,101,274,185,326
-159,0,-202,-282,72,5198,-222,14,-176,-250,69190,-126,-344,272,-129,37-34,-54,-88,-288,103,197
87,105,-212,-254,219,170-285,-48,-158,-232,162,-9922,225,-338,206,193,-56-37,-190,-138,-187,-184,-306
87,105,-212,-254,219,170-102,215,-208,-206,189,-98190,-126,-344,272,-129,37-34,-54,-88,-288,103,197
87,105,-212,-254,219,170-282,299,-55,-46,198,-53190,-126,-344,272,-129,37-37,-190,-138,-187,-184,-306
